Wall time,Step,Value
1720420363.8077526,0,0.8867539763450623
1720420541.8643467,1,0.9463549256324768
1720420711.5989048,2,0.9591207504272461
1720420881.5637941,3,0.9659632444381714
1720421051.5681462,4,0.9709647297859192
1720421220.879293,5,0.974685788154602
1720421391.1337306,6,0.9769012331962585
1720421560.9068635,7,0.9790700674057007
1720421731.6940742,8,0.9811827540397644
1720421901.2942185,9,0.9823272228240967
1720422072.1721323,10,0.9833240509033203
1720422241.8458145,11,0.9846932291984558
1720422413.3798034,12,0.9855203628540039
1720422583.7303827,13,0.9858139753341675
1720422753.6137257,14,0.9863227009773254
1720422929.9789858,15,0.9874681830406189
1720423100.026595,16,0.9872090816497803
1720423271.0165625,17,0.9885724186897278
1720423440.447594,18,0.9879809021949768
1720423611.4784248,19,0.9882971048355103
1720423782.9443417,20,0.9889259338378906
1720423953.7809927,21,0.9892830848693848
1720424124.5075214,22,0.9895829558372498
1720424295.222524,23,0.9895659685134888
1720424465.3932912,24,0.9906070232391357
1720424635.7625523,25,0.9899603128433228
1720424806.3207002,26,0.9905306696891785
1720424975.4483922,27,0.9910956621170044
1720425144.7277186,28,0.9901820421218872
1720425315.403765,29,0.9909236431121826
1720425484.7214584,30,0.9907011389732361
1720425654.1140387,31,0.9910153746604919
1720425823.5551898,32,0.9911679625511169
1720425993.3493977,33,0.99112868309021
1720426162.9826999,34,0.9911275506019592
1720426332.0444126,35,0.9922253489494324
1720426501.7376535,36,0.9914800524711609
1720426671.255489,37,0.9911593794822693
1720426841.7563546,38,0.9915598630905151
1720427011.172927,39,0.992423951625824
1720427181.306023,40,0.9924308657646179
1720427349.806075,41,0.9916037917137146
1720427519.529891,42,0.9917483329772949
1720427689.325315,43,0.9922422766685486
1720427858.8369267,44,0.9919735193252563
1720428029.7813632,45,0.992419958114624
1720428199.5106504,46,0.9924553632736206
1720428369.0308592,47,0.9922612905502319
1720428539.354675,48,0.9922728538513184
1720428708.6595008,49,0.9916703701019287
1720428878.0832047,50,0.9925615191459656
1720429047.6216948,51,0.9918155074119568
1720429217.0626554,52,0.9924670457839966
1720429387.3572283,53,0.9928116202354431
1720429557.4524775,54,0.9925493001937866
1720429727.3574395,55,0.9932884573936462
1720429897.0575874,56,0.9930042624473572
1720430066.967793,57,0.9929467439651489
1720430236.6393452,58,0.9933021068572998
1720430406.752151,59,0.9931890368461609
1720430576.2044172,60,0.9927377700805664
1720430747.1170516,61,0.9922721982002258
1720430917.6350489,62,0.9928674697875977
1720431090.323155,63,0.9934432506561279
1720431261.213482,64,0.9933077692985535
1720431431.8827846,65,0.993562638759613
1720431600.9752378,66,0.9932478666305542
1720431772.370367,67,0.9930716156959534
