Wall time,Step,Value
1720420363.807743,0,3.5491840839385986
1720420541.8643267,1,1.6963056325912476
1720420711.5988967,2,1.2601869106292725
1720420881.5637858,3,1.062150478363037
1720421051.5681362,4,0.9428308010101318
1720421220.8792841,5,0.8402964472770691
1720421391.1337209,6,0.785274088382721
1720421560.9068546,7,0.7333164811134338
1720421731.6940653,8,0.7037162780761719
1720421901.2942097,9,0.6683905720710754
1720422072.1721227,10,0.6482341289520264
1720422241.8458061,11,0.6264507174491882
1720422413.379787,12,0.5994443297386169
1720422583.7303727,13,0.6003974080085754
1720422753.6137173,14,0.5814253687858582
1720422929.978977,15,0.557482123374939
1720423100.0265856,16,0.5741316676139832
1720423271.0165539,17,0.5470284223556519
1720423440.4475853,18,0.5458614230155945
1720423611.478417,19,0.5370004177093506
1720423782.9443314,20,0.5310964584350586
1720423953.7809765,21,0.5210845470428467
1720424124.5075128,22,0.5174384713172913
1720424295.2225153,23,0.5155941247940063
1720424465.3932831,24,0.501230776309967
1720424635.7625444,25,0.5129791498184204
1720424806.3206906,26,0.4986313283443451
1720424975.448378,27,0.4892951548099518
1720425144.7277107,28,0.5001033544540405
1720425315.4037566,29,0.4845609962940216
1720425484.7214494,30,0.4884969890117645
1720425654.1140304,31,0.47759777307510376
1720425823.5551803,32,0.4761177599430084
1720425993.3493896,33,0.4809800982475281
1720426162.98269,34,0.4784168601036072
1720426332.044404,35,0.4602806568145752
1720426501.7376432,36,0.4725423753261566
1720426671.2554798,37,0.47117799520492554
1720426841.7563446,38,0.4735792279243469
1720427011.1729107,39,0.4594896733760834
1720427181.3060071,40,0.4578944444656372
1720427349.806066,41,0.4659099876880646
1720427519.5298817,42,0.4617798626422882
1720427689.325298,43,0.4560404419898987
1720427858.8369188,44,0.45972850918769836
1720428029.781355,45,0.4538101553916931
1720428199.5106406,46,0.45039552450180054
1720428369.0308506,47,0.45691776275634766
1720428539.3546634,48,0.45119214057922363
1720428708.6594925,49,0.46328508853912354
1720428878.083195,50,0.4431169927120209
1720429047.62168,51,0.4526074230670929
1720429217.062647,52,0.44903185963630676
1720429387.35722,53,0.4448226988315582
1720429557.452469,54,0.44706493616104126
1720429727.3574233,55,0.44361937046051025
1720429897.057579,56,0.4434182345867157
1720430066.9677842,57,0.44595229625701904
1720430236.639337,58,0.4402908384799957
1720430406.752143,59,0.4373004138469696
1720430576.2044015,60,0.4387111961841583
1720430747.1170402,61,0.44755446910858154
1720430917.6350408,62,0.44811105728149414
1720431090.3231394,63,0.43441569805145264
1720431261.2134726,64,0.43823307752609253
1720431431.8827758,65,0.4361420273780823
1720431600.975228,66,0.43834006786346436
